Movie Name,Genre,has_woman_first_name,has_man_first_name,has_last_name,has_complete_woman_name,has_complete_man_name,names_found
La donna che lavora,Teche RAI,,,,,,
La donna che lavora 1958-1993,Teche RAI,,,,,,
La famiglia Benvenuti,Teche RAI,,,,,,
La fantastica storia di Don Chisciotte della Mancia,Teche RAI,,,,,,
La fiera della vanità,Teche RAI,,,,,,
La forza della democrazia,Teche RAI,,,,,,
La freccia nera,Teche RAI,,,,,,
La governante,Teche RAI,,,,,,
La guerra di Masslo,Teche RAI,,,,,,
La Lazio di Eriksson: corsa allo scudetto,Teche RAI,,,,,,
La lunga strada del ritorno,Teche RAI,,,,,,
La mia guerra,Teche RAI,,,,,,
La nostra terra e l'acqua ,Teche RAI,,,,,,
La notte della Repubblica,Teche RAI,,,,,,
La pietra di Marco Polo,Teche RAI,,,,,,
La piovra,Teche RAI,,,,,,
La porta sul buio,Teche RAI,,,,,,
La prima Luna,Teche RAI,,,,,,
La questione femminile,Teche RAI,,,,,,
La Repubblica di Eugenio Scalfari,Teche RAI,,,,,,
La rossa del Roxy Bar,Teche RAI,,,,,,
La sberla,Teche RAI,,,,,,
La Sicilia del Gattopardo,Teche RAI,,,,,,
La Somalia di Ilaria,Teche RAI,,,,,,
La Squadra,Teche RAI,,,,,,
La Storia (1986),Teche RAI,,,,,,
La strage di Nassiriya,Teche RAI,,,,,,
La trincea,Teche RAI,,,,,,
La TV delle ragazze,Teche RAI,,,,,,
La TV prima della TV,Teche RAI,,,,,,
La veritaaaà,Teche RAI,,,,,,
La via del successo,Teche RAI,,,,,,
La violenza e la Pietà,Teche RAI,,,,,,
La vita di Leonardo da Vinci,Teche RAI,,,,,,
Laboratorio Levi,Teche RAI,,,,,,
Le affinità elettive,Teche RAI,,,,,,
Le Alpi di Messner,Teche RAI,,,,,,
Le avventure di Ciuffettino,Teche RAI,,,,,,
Le avventure di Laura Storm,Teche RAI,,,,,,
Le avventure di Pinocchio,Teche RAI,,,,,,
Le Divine,Teche RAI,,,,,,
Le donne balorde,Teche RAI,,,,,,
Le donne del tenente Sheridan,Teche RAI,,,,,,
Le donne dell'IRA,Teche RAI,,,,,,
Le due vite di Mattia Pascal,Teche RAI,,,,,,
Le fiabe dell'albero,Teche RAI,,,,,,
Le mani sporche,Teche RAI,,,,,,
Le mie prigioni,Teche RAI,,,,,,
Le nostre serate,Teche RAI,,,,,,
Le parole di Borsellino,Teche RAI,,,,,,
Le parole di Falcone,Teche RAI,,,,,,
Le ragazze di piazza di Spagna,Teche RAI,,,,,,
Letizia Battaglia: la fotografia tra arte e testimonianza,Teche RAI,,,,,,
Li chiamavano Oliver Onions,Teche RAI,,,,,,
Libero,Teche RAI,,,,,,
Ligabue,Teche RAI,,,,,,
Linda e il Brigadiere,Teche RAI,,,,,,
Linea rovente,Teche RAI,,,,,,
Lo schiaccianoci - C'era una volta...,Teche RAI,,,,,,
Lo Stupro: un monologo di Franca Rame,Teche RAI,,,,,,
Lollo Tivvù,Teche RAI,,,,,,
Lotte contadine - Giorgio Bocca,Teche RAI,,,,,,
Luca Giurato: giornalismo e simpatia,Teche RAI,,,,,,
Lucio Dalla e la sua Bologna,Teche RAI,,,,,,
Luigi Ganna detective,Teche RAI,,,,,,
Lungo il fiume e sull'acqua,Teche RAI,,,,,,
Ma che sera,Teche RAI,,,,,,
"Ma chi sei, Mennea?",Teche RAI,,,,,,
Macao,Teche RAI,,,,,,
Macario uno e due,Teche RAI,,,,,,
Madame Bovary,Teche RAI,,,,,,
Made in England,Teche RAI,,,,,,
Madiba Mandela,Teche RAI,,,,,,
Mafia Dossier,Teche RAI,,,,,,
Malombra - Lo sceneggiato,Teche RAI,,,,,,
Mani pulite: cronache da un'inchiesta,Teche RAI,,,,,,
"Marcello Mastroianni, divo per gioco",Teche RAI,,,,,,
Marco Polo,Teche RAI,,,,,,
Maria Zef,Teche RAI,,,,,,
Marina Abramović: Performance,Teche RAI,,,,,,
Marisa della Magliana,Teche RAI,,,,,,
Mastro Don Gesualdo,Teche RAI,,,,,,
Match - Domande incrociate,Teche RAI,,,,,,
"Maurizio Barendson, un pioniere del giornalismo sportivo",Teche RAI,,,,,,
Mezzogiorno è...,Teche RAI,,,,,,
Mia - Incontro con Mia Martini,Teche RAI,,,,,,
Mia Martini in concerto,Teche RAI,,,,,,
"Milano, Italia",Teche RAI,,,,,,
Milano-Roma,Teche RAI,,,,,,
Miles Davis in concerto,Teche RAI,,,,,,
Milleluci,Teche RAI,,,,,,
Millemilioni,Teche RAI,,,,,,
Mimmo Cuticchio - L'opera dei pupi,Teche RAI,,,,,,
Mina!,Teche RAI,,,,,,
Mister Fantasy,Teche RAI,,,,,,
Misteri,Teche RAI,,,,,,
Mistero in blu,Teche RAI,,,,,,
Mixer - Faccia a faccia,Teche RAI,,,,,,
Mixer Cultura,Teche RAI,,,,,,
Molliche: le interviste di Vincenzo,Teche RAI,,,,,,
Monaco '72 - Le Olimpiadi di sangue,Teche RAI,,,,,,
"Moravia, una coscienza critica",Teche RAI,,,,,,
"Moro, la fede e la politica",Teche RAI,,,,,,
Morricone e la sua orchestra,Teche RAI,,,,,,
"Morto Troisi, viva Troisi!",Teche RAI,,,,,,
Mosè,Teche RAI,,,,,,
Musica D.O.C.,Teche RAI,,,,,,
Napolammore,Teche RAI,,,,,,
Napoleone a Sant'Elena,Teche RAI,,,,,,
Nascita della Repubblica,Teche RAI,,,,,,
Nascita di una dittatura,Teche RAI,,,,,,
Nascita di una formazione partigiana,Teche RAI,,,,,,
Naso di cane,Teche RAI,,,,,,
Nel mondo di Alice,Teche RAI,,,,,,
Noi... No!,Teche RAI,,,,,,
Non ho tempo,Teche RAI,,,,,,
Non stop,Teche RAI,,,,,,
Non è mai troppo tardi,Teche RAI,,,,,,
"Noschese: uno, nessuno e centomila",Teche RAI,,,,,,
Notti e nebbie,Teche RAI,,,,,,
Oceano Canada,Teche RAI,,,,,,
Odeon. Tutto quanto fa spettacolo,Teche RAI,,,,,,
Odissea,Teche RAI,,,,,,
Omaggio a Picasso,Teche RAI,,,,,,
Onda libera,Teche RAI,,,,,,
Oreste (1958),Teche RAI,,,,,,
Orgoglio e pregiudizio,Teche RAI,,,,,,
Padre Pio,Teche RAI,,,,,,
Papaveri e papere,Teche RAI,,,,,,
Parola mia - Luciano Rispoli,Teche RAI,,,,,,
"Pasolini e... ""La forma della città""",Teche RAI,,,,,,
Pasolini incontra Ezra Pound,Teche RAI,,,,,,
Pasolini Teorema TV,Teche RAI,,,,,,
Pazza Famiglia,Teche RAI,,,,,,
Peppino Impastato,Teche RAI,,,,,,
Per Firenze,Teche RAI,,,,,,
Pertini e Saragat - Fuga da Regina Coeli,Teche RAI,,,,,,
"Pertini, il presidente partigiano",Teche RAI,,,,,,
Philo Vance,Teche RAI,,,,,,
Piazza della Loggia - Le voci dopo la strage,Teche RAI,,,,,,
"Piazza Fontana, racconto di una strage",Teche RAI,,,,,,
Piazza Navona,Teche RAI,,,,,,
Piccola città ,Teche RAI,,,,,,
Piccolo mondo antico,Teche RAI,,,,,,
Piccolo Slam,Teche RAI,,,,,,
Pickwick - Del leggere e dello scrivere,Teche RAI,,,,,,
Pippo Chennedy Show,Teche RAI,,,,,,
Pirata Pantani,Teche RAI,,,,,,
Poeti del '900,Teche RAI,,,,,,
Pooh in concerto,Teche RAI,,,,,,
Porte sull'Oriente,Teche RAI,,,,,,
Portobello Story,Teche RAI,,,,,,
Praga l'arcana,Teche RAI,,,,,,
Pranzo in TV,Teche RAI,,,,,,
Primo piano - I poteri del Quirinale,Teche RAI,,,,,,
Processo per stupro: l'arringa di Lagostena Bassi,Teche RAI,,,,,,
Profondo Goblin,Teche RAI,,,,,,
Profondo Nord,Teche RAI,,,,,,
Proibito - Enzo Biagi,Teche RAI,,,,,,
Pronto soccorso,Teche RAI,,,,,,
Puccini - Lo sceneggiato,Teche RAI,,,,,,
Pulcinella ieri e oggi,Teche RAI,,,,,,
Quando è arrivata la televisione,Teche RAI,,,,,,
Quantunque io,Teche RAI,,,,,,
Quarant'anni di Televideo ,Teche RAI,,,,,,
Quaranta giorni di libertà,Teche RAI,,,,,,
Quelli della domenica,Teche RAI,,,,,,
Quelli della notte,Teche RAI,,,,,,
Quer pasticciaccio brutto de via Merulana,Teche RAI,,,,,,
Questa nostra Italia - Sabel e Piovene,Teche RAI,,,,,,
Questo Secolo: 1943 e dintorni,Teche RAI,,,,,,
Qui squadra mobile,Teche RAI,,,,,,
Quindici minuti con Roberto Vecchioni,Teche RAI,,,,,,
Quinto: non uccidere,Teche RAI,,,,,,
Quo vadis?,Teche RAI,,,,,,
Racconti della Resistenza,Teche RAI,,,,,,
Racconti fantastici,Teche RAI,,,,,,
Raffaella incontra Madre Teresa,Teche RAI,,,,,,
Rai Totò,Teche RAI,,,,,,
"Rai, frammenti per un discorso amoroso",Teche RAI,,,,,,
Rapporto da Corleone,Teche RAI,,,,,,
Rete tre,Teche RAI,,,,,,
Rigoni Stern - Cinque di Nikolajewka,Teche RAI,,,,,,
"Rigoni Stern, il sergente dell'altopiano",Teche RAI,,,,,,
Rino Remix,Teche RAI,,,,,,
Rischiatutto collection,Teche RAI,,,,,,
Rita Levi Montalcini: il coraggio di conoscere,Teche RAI,,,,,,
Ritorno a Bikini,Teche RAI,,,,,,
Ritratto di donna velata,Teche RAI,,,,,,
Ritratto di signora,Teche RAI,,,,,,
Rivoluzione Gorbačëv,Teche RAI,,,,,,
Rocco Scotellaro,Teche RAI,,,,,,
Roma Capitale,Teche RAI,,,,,,
RT - Rotocalco Televisivo,Teche RAI,,,,,,
Sabato sera dalle nove alle dieci,Teche RAI,,,,,,
Sai che ti dico?,Teche RAI,,,,,,
Samarcanda,Teche RAI,,,,,,
San Pietroburgo l'incrollabile,Teche RAI,,,,,,
Sandokan - La serie,Teche RAI,,,,,,
Sanremo 1964,Teche RAI,,,,,,
Sanremo 1968,Teche RAI,,,,,,
Sanremo 1969,Teche RAI,,,,,,
Sanremo 1970,Teche RAI,,,,,,
Sanremo 1972,Teche RAI,,,,,,
Sanremo comiche,Teche RAI,,,,,,
Sanremo Follie,Teche RAI,,,,,,
Sanremo inedito 1967,Teche RAI,,,,,,
Sanremo inedito 1973,Teche RAI,,,,,,
Sanremo Story,Teche RAI,,,,,,
"Sanremo, i vincitori",Teche RAI,,,,,,
Sarajevo l'universale,Teche RAI,,,,,,
Saremo famosi 1977-2019,Teche RAI,,,,,,
Scandalo Watergate,Teche RAI,,,,,,
Scaramacai - La storia di un pagliaccio,Teche RAI,,,,,,
Scaramouche,Teche RAI,,,,,,
"Sciascia, l'impegno della ragione",Teche RAI,,,,,,
"Scirea, il campione gentile",Teche RAI,,,,,,
Scommettiamo che...?,Teche RAI,,,,,,
Scommettiamo?,Teche RAI,,,,,,
Scomparsa - Il caso Emanuela Orlandi,Teche RAI,,,,,,
Scrittrici del '900,Teche RAI,,,,,,
Senza rete,Teche RAI,,,,,,
Serata Carosone,Teche RAI,,,,,,
Serata di Gala con Dalida,Teche RAI,,,,,,
Sergio Endrigo: Diario Veneto,Teche RAI,,,,,,
Sermonti legge Dante,Teche RAI,,,,,,
Sgarbi d'Arte,Teche RAI,,,,,,
Shakespeare secondo Gassman,Teche RAI,,,,,,
Sheridan - Indagine sui sentimenti,Teche RAI,,,,,,
Sherlock Holmes - Lo sceneggiato,Teche RAI,,,,,,
"Shoah, storie italiane",Teche RAI,,,,,,
Si dice donna,Teche RAI,,,,,,
"Signore e Signori, Enzo Tortora!",Teche RAI,,,,,,
Signorina Valeri,Teche RAI,,,,,,
Sim Salabim,Teche RAI,,,,,,
"Sinisgalli, il poeta ingegnere",Teche RAI,,,,,,
Sono apparso alla TV - Carmelo Bene,Teche RAI,,,,,,
Sono arrivati quattro fratelli,Teche RAI,,,,,,
Sora Lella: variazione sui peperoni,Teche RAI,,,,,,
"Sordi, un italiano a Roma",Teche RAI,,,,,,
Spazio 1999,Teche RAI,,,,,,
Specchio segreto - Nanni Loy,Teche RAI,,,,,,
Speciale 3 milioni,Teche RAI,,,,,,
Speciale DOC: Fiorella Mannoia,Teche RAI,,,,,,
Speciale DOC: Mango,Teche RAI,,,,,,
Speciale Monica,Teche RAI,,,,,,
"Speciale per me, ovvero meno siamo meglio stiamo",Teche RAI,,,,,,
Speciale per voi,Teche RAI,,,,,,
Spoleto: alle origini del Festival dei Due Mondi,Teche RAI,,,,,,
Stasera Fausto Leali,Teche RAI,,,,,,
Stasera Gianni Morandi,Teche RAI,,,,,,
Stasera in casa Milian,Teche RAI,,,,,,
Stasera in casa Milo,Teche RAI,,,,,,
Stasera mi butto - Gigi Sabani,Teche RAI,,,,,,
Stasera niente di nuovo,Teche RAI,,,,,,
Stasera Patty Pravo,Teche RAI,,,,,,
Stefania Rotolo - Chroma key follies,Teche RAI,,,,,,
Stones Mundial '82,Teche RAI,,,,,,
Storia d'amore e d'amicizia,Teche RAI,,,,,,
Storia della bomba atomica,Teche RAI,,,,,,
Storie della Shoah,Teche RAI,,,,,,
Storie di Migranti,Teche RAI,,,,,,
Studio Uno,Teche RAI,,,,,,
Su e giù,Teche RAI,,,,,,
Su la testa!,Teche RAI,,,,,,
Suite Muti,Teche RAI,,,,,,
"Sì, vendetta...",Teche RAI,,,,,,
Tante scuse,Teche RAI,,,,,,
Teatro 10,Teche RAI,,,,,,
Teatro 11,Teche RAI,,,,,,
Teche Kids - La TV dei Ragazzi fa 70!,Teche RAI,,,,,,
Techetecheshow,Teche RAI,,,,,,
Tecnica di un colpo di Stato,Teche RAI,,,,,,
Telefono giallo,Teche RAI,,,,,,
Telepatria International,Teche RAI,,,,,,
The Dago Show,Teche RAI,,,,,,
Tienanmen: la piazza della rivolta ,Teche RAI,,,,,,
"Tobagi, il coraggio della coerenza",Teche RAI,,,,,,
Tognazzi à la carte,Teche RAI,,,,,,
Totanbot,Teche RAI,,,,,,
Tre donne,Teche RAI,,,,,,
Tre operai,Teche RAI,,,,,,
Tre uomini e una donna,Teche RAI,,,,,,
Tribuna Pannella,Teche RAI,,,,,,
Trieste la contesa,Teche RAI,,,,,,
Troppo forti,Teche RAI,,,,,,
Tu la conosci Paola?,Teche RAI,,,,,,
Turisti per caso,Teche RAI,,,,,,
Tutti insieme,Teche RAI,,,,,,
Tutto compreso,Teche RAI,,,,,,
Tutto Totò,Teche RAI,,,,,,
Tutto è pop,Teche RAI,,,,,,
TuttoFrassica,Teche RAI,,,,,,
TV a colori,Teche RAI,,,,,,
Umiliati e offesi,Teche RAI,,,,,,
Un caso di coscienza (1973),Teche RAI,,,,,,
Un certo Harry Brent,Teche RAI,,,,,,
Un certo Marconi,Teche RAI,,,,,,
Un inviato molto speciale,Teche RAI,,,,,,
Un Maradona inedito,Teche RAI,,,,,,
Un sacco Carlo,Teche RAI,,,,,,
Un'estate al mare ,Teche RAI,,,,,,
Un'ora con Martin Luther King,Teche RAI,,,,,,
Una donna,Teche RAI,,,,,,
Una donna spezzata,Teche RAI,,,,,,
Una donna un Paese,Teche RAI,,,,,,
Una rotonda sul mare,Teche RAI,,,,,,
Una serata con Domenico Modugno,Teche RAI,,,,,,
Una sola Terra,Teche RAI,,,,,,
"Ungaretti, vita di un poeta",Teche RAI,,,,,,
"Uno, alla Luna",Teche RAI,,,,,,
Uomo contro uomo,Teche RAI,,,,,,
"Ustica, mistero senza fine",Teche RAI,,,,,,
Va ora in onda: TV7,Teche RAI,,,,,,
"Vajont, un disastro italiano",Teche RAI,,,,,,
Venezia 68: il Festival contestato,Teche RAI,,,,,,
Verdi - Lo sceneggiato,Teche RAI,,,,,,
Vi parla Nicolò Carosio,Teche RAI,,,,,,
Viaggio in Italia - Schegge degli anni '60,Teche RAI,,,,,,
Viaggio in seconda classe,Teche RAI,,,,,,
Viaggio nel Sud,Teche RAI,,,,,,
Viaggio nell'Italia che cambia,Teche RAI,,,,,,
Viaggio nella valle del Po,Teche RAI,,,,,,
Viaggio sentimentale nell'Italia dei vini,Teche RAI,,,,,,
Vialli & Co. - L'altra faccia di Genova,Teche RAI,,,,,,
"Vietnam, la prima guerra in TV",Teche RAI,,,,,,
Vita di Antonio Gramsci,Teche RAI,,,,,,
Vita di Cavour,Teche RAI,,,,,,
Vita di Dante,Teche RAI,,,,,,
Vita di Michelangelo,Teche RAI,,,,,,
Vite celebri: Enrico Caruso,Teche RAI,,,,,,
Vittorio De Sica racconta,Teche RAI,,,,,,
Vlora - l'Odissea albanese,Teche RAI,,,,,,
Voci notturne,Teche RAI,,,,,,
Western di cose nostre,Teche RAI,,,,,,
"Wojtyla, il gigante della fede",Teche RAI,,,,,,
Yerma,Teche RAI,,,,,,
Za-bum,Teche RAI,,,,,,
Zavoli incontra Basaglia,Teche RAI,,,,,,
Zavoli racconta Fellini,Teche RAI,,,,,,
Zavoli racconta Zavoli,Teche RAI,,,,,,
Zeffirelli racconta Giotto,Teche RAI,,,,,,
Zibaldone Arbore,Teche RAI,,,,,,
Zona Franca,Teche RAI,,,,,,
"È domenica, ma senza impegno",Teche RAI,,,,,,
È una domenica sera di novembre,Teche RAI,,,,,,
9-1-1,Serie internazionali,,,,,,
9-1-1: Lone Star,Serie internazionali,,,,,,
Atlantic crossing,Serie internazionali,,,,,,
Babylon Berlin,Serie internazionali,,,,,,
Based On A True Story,Serie internazionali,,,,,,
Blood & Treasure,Serie internazionali,,,,,,
Bull,Serie internazionali,,,,,,
Candice Renoir,Serie internazionali,,,,,,
Casi d'amore,Serie internazionali,,,,,,
Coroner,Serie internazionali,,,,,,
Delitti in Paradiso,Serie internazionali,,,,,,
Departure,Serie internazionali,,,,,,
Doc Martin,Serie internazionali,,,,,,
Dream Hotel,Serie internazionali,,,,,,
Fallen,Serie internazionali,,,,,,
Fargo,Serie internazionali,,,,,,
Fast Forward,Serie internazionali,,,,,,
Faster Than Fear,Serie internazionali,,,,,,
Flesh and Blood,Serie internazionali,,,,,,
Frieden - Il prezzo della pace,Serie internazionali,,,,,,
George Sand,Serie internazionali,,,,,,
Gli Omicidi del Lago,Serie internazionali,,,,,,
Heartland,Serie internazionali,,,,,,
Homicide Hills - Un Commissario in campagna,Serie internazionali,,,,,,
Hotel Portofino,Serie internazionali,,,,,,
Hudson e Rex,Serie internazionali,,,,,,
I casi della giovane Miss Fisher,Serie internazionali,,,,,,
I misteri di Martha's Vineyard,Serie internazionali,,,,,,
I Wildenstein,Serie internazionali,,,,,,
Il commissario Dupin,Serie internazionali,,,,,,
Il commissario Rex,Serie internazionali,,,,,,
Il fiume della vita,Serie internazionali,,,,,,
Il fiuto di Sherlock Holmes,Serie internazionali,,,,,,
Il Ranger - Una vita in Paradiso,Serie internazionali,,,,,,
Il sospetto,Serie internazionali,,,,,,
In the dark,Serie internazionali,,,,,,
L'età dell'ira,Serie internazionali,,,,,,
L'isola delle trenta bare,Serie internazionali,,,,,,
La coppia della porta accanto,Serie internazionali,,,,,,
La dottoressa dell'isola,Serie internazionali,,,,,,
La Fortuna,Serie internazionali,,,,,,
La Nave dei Sogni,Serie internazionali,,,,,,
La scogliera dei misteri,Serie internazionali,,,,,,
La Unidad,Serie internazionali,,,,,,
Last Cop,Serie internazionali,,,,,,
Le leggi del cuore,Serie internazionali,,,,,,
Maiorca Crime,Serie internazionali,,,,,,
Maria Teresa,Serie internazionali,,,,,,
Master Crimes,Serie internazionali,,,,,,
Maxima,Serie internazionali,,,,,,
Medici in corsia,Serie internazionali,,,,,,
N.C.I.S.,Serie internazionali,,,,,,
N.C.I.S. Hawai'i,Serie internazionali,,,,,,
N.C.I.S. New Orleans,Serie internazionali,,,,,,
Omicidi nell'alta società,Serie internazionali,,,,,,
Pagan Peak,Serie internazionali,,,,,,
Panda,Serie internazionali,,,,,,
Professor T,Serie internazionali,,,,,,
Professor T (UK),Serie internazionali,,,,,,
Rapa,Serie internazionali,,,,,,
Rex,Serie internazionali,,,,,,
S.W.A.T.,Serie internazionali,,,,,,
Seal Team,Serie internazionali,,,,,,
Sei sorelle,Serie internazionali,,,,,,
Sophie Cross - Verità nascoste,Serie internazionali,,,,,,
Spazio 1999,Serie internazionali,,,,,,
Spirale di bugie,Serie internazionali,,,,,,
Squadra Fluviale Elbe,Serie internazionali,,,,,,
Squadra Omicidi Barcellona,Serie internazionali,,,,,,
Squadra Speciale Cobra 11,Serie internazionali,,,,,,
Starstruck,Serie internazionali,,,,,,
The Net,Serie internazionali,,,,,,
Trauma,Serie internazionali,,,,,,
Tutti mentono,Serie internazionali,,,,,,
Un ciclone in convento,Serie internazionali,,,,,,
Velvet,Serie internazionali,,,,,,
You & Me,Serie internazionali,,,,,,
Le Sinfonie n.1 e n.3 di Schumann,Musica,,,,,,
1 meter CLOSER - Videocreazione coreografica in quarantena,Musica,,,,,,
100 anni di Musica - Renata Tebaldi,Musica,,,,,,
100 anni di musica Omaggio a Maria Callas ,Musica,,,,,,
1600 Venezia speciale anniversario,Musica,,,,,,
A Midsummer Night's Dream,Musica,,,,,,
A Night With Lou Reed,Musica,,,,,,
A riveder le stelle,Musica,,,,,,
A singolar tenzone!,Musica,,,,,,
"Abbracciatevi, moltitudini!",Musica,,,,,,
Abitare l'Opera - Cavalleria Rusticana nei Sassi,Musica,,,,,,
Accademia Mozart - Concerto degli Allievi dell'Accademia di Santa Cecilia,Musica,,,,,,
Adelchi (1961),Musica,,,,,,
Adriana Lecouvreur (Teatro Comunale di Bologna),Musica,,,,,,
Afrodita y el juicio de Paris,Musica,,,,,,
Agnese,Musica,,,,,,
Aida (Teatro San Carlo),Musica,,,,,,
Albino e Plautilla,Musica,,,,,,
Alcina,Musica,,,,,,
Alessandro Baricco legge Novecento,Musica,,,,,,
Alessandro Marangoni e Paolo Oreni Duo,Musica,,,,,,
Alle vittime senza nome: suona OSN ,Musica,,,,,,
Amicizia,Musica,,,,,,
Amleto²,Musica,,,,,,
Amorosa presenza,Musica,,,,,,
Andrea Bacchetti in Concert,Musica,,,,,,
Anna Marchesini - Parlano da sole ,Musica,,,,,,
Antologia Pucciniana,Musica,,,,,,
Antonio Pappano dirige l'Elias di Mendelssohn,Musica,,,,,,
Antonio Pappano e Conrad Tao: Gershwin-Schönberg,Musica,,,,,,
Antonio Pappano e Joyce DiDonato,Musica,,,,,,
Après une lecture du Dante,Musica,,,,,,
Argerich e Luisi aprono la stagione OSN,Musica,,,,,,
Armida,Musica,,,,,,
Aroldo (2021),Musica,,,,,,
Arrampicarsi sugli specchi. Musica e Parole per Alice,Musica,,,,,,
Atti unici,Musica,,,,,,
Attila (Teatro Comunale di Bologna),Musica,,,,,,
Aus Italien,Musica,,,,,,
Bach Haus,Musica,,,,,,
Ballantini e Petrolini,Musica,,,,,,
Ballata di uomini e cani,Musica,,,,,,
Balletto - Carmen,Musica,,,,,,
Balletto - Don Chisciotte (Teatro dell'Opera di Roma),Musica,,,,,,
Balletto - Orfeo ed Euridice,Musica,,,,,,
Barocco europeo,Musica,,,,,,
Bartok: Concerto per viola e orchestra,Musica,,,,,,
Beethoven-Dvorak,Musica,,,,,,
Beethoven-Liszt: Nona Sinfonia ,Musica,,,,,,
Beethoven: Concerto in re maggiore op.61,Musica,,,,,,
Beethoven: Concerto n. 5 op.73,Musica,,,,,,
Beethoven: Concerto Triplo in Do Mag ,Musica,,,,,,
Beethoven: Le creature di Prometeo-Chopin,Musica,,,,,,
Beethoven: Sinfonia n. 9 in Re min op. 125,Musica,,,,,,
Beethoven: Sinfonia N.4 in Si Bem Mag,Musica,,,,,,
Beethoven: Sinfonie n.1 e n.6,Musica,,,,,,
Beethoven: Sinfonie n.2-3,Musica,,,,,,
Beethoven: Sinfonie n.8 Op93 - n.5 Op67,Musica,,,,,,
Beethoven: Sonate per pianoforte e violino,Musica,,,,,,
Bene mio e core mio,Musica,,,,,,
Berg: Concerto per violino e orchestra,Musica,,,,,,
Berg: Der Wein - Strauss: Die Frau,Musica,,,,,,
Berio: Requies per orchestra da camera - Folk Songs,Musica,,,,,,
Berlino 1989 - Il suono dei muri che cadono,Musica,,,,,,
Berlioz - Chopin,Musica,,,,,,
Berlioz-Mendelssohn (Frank Shipway),Musica,,,,,,
Berlioz: Grande Messe des Morts,Musica,,,,,,
Berlioz: L'enfance du Christ,Musica,,,,,,
Bianca e Falliero - Rossini Opera Festival ,Musica,,,,,,
Biennale College Danza 2021,Musica,,,,,,
Borodin-Stravinskij,Musica,,,,,,
Brahms - Bruch,Musica,,,,,,
Brahms Sinfonia n. 2 in Re Mag Op. 73,Musica,,,,,,
Brahms Sinfonia n. 4 in mi min op. 98,Musica,,,,,,
"Brahms, Elgar",Musica,,,,,,
"Brahms, Sinfonie n.1-2-3-4 (Orchestra Sinfonica di Milano)",Musica,,,,,,
"Brahms, Von Weber, Dvorak",Musica,,,,,,
Brahms: Concerto in La Min op.102,Musica,,,,,,
Brahms: Concerto n.1 in Re Min op.15,Musica,,,,,,
Brahms: Concerto n.1 in Re Min op.15 (dirige Slobodeniouk),Musica,,,,,,
Brahms: Il canto del destino,Musica,,,,,,
Brahms: Ouverture tragica-Rapsodia op.53,Musica,,,,,,
Brahms: Sinfonia n.3 in Fa Mag Op.90,Musica,,,,,,
Brahms: Sinfonia n.4 in mi min op.98 (dirige Inbal),Musica,,,,,,
Britten: Four Sea Interludes-Passacaglia,Musica,,,,,,
Bruckner: Sinfonia n.3 in Re Min,Musica,,,,,,
Bruckner: Sinfonia n.4,Musica,,,,,,
Bruckner: Sinfonia n.5 in Si Bem Mag ,Musica,,,,,,
Bruckner: Sinfonia n.7 in Mi Mag,Musica,,,,,,
Bruckner: Sinfonia n.9 in Re Min,Musica,,,,,,
Bychkov dirige Brahms - Sinfonia n.2 in Re mag op.73,Musica,,,,,,
Cajkovskij: Serenata in Do maggiore,Musica,,,,,,
Cajkovskij: Sinfonia Manfred,Musica,,,,,,
Cajkovskij: Sinfonia n.5 in Mi minore,Musica,,,,,,
"Camera dei Deputati. Concerto/evento ""Elegia per la Pace""",Musica,,,,,,
Cantautori: Conte,Musica,,,,,,
Cantautori: Dalla,Musica,,,,,,
Cantautori: De André,Musica,,,,,,
Cantautori: De Gregori,Musica,,,,,,
Cantautori: Gaber,Musica,,,,,,
Cantautori: Venditti,Musica,,,,,,
Canti dell'esilio,Musica,,,,,,
Canto del popolo ebraico massacrato,Musica,,,,,,
"Carbonare, Meneses e Zilberstein",Musica,,,,,,
"Carmen (Arena di Verona, 2003)",Musica,,,,,,
Carmen (Terme di Caracalla),Musica,,,,,,
Carmen (Zubin Mehta),Musica,,,,,,
Carmina Burana,Musica,,,,,,
"Carmina Burana (Teatro La Fenice, 2022)",Musica,,,,,,
Cavalleria Rusticana (Terme Romane di Baia),Musica,,,,,,
Cavalleria Rusticana - La voix humaine,Musica,,,,,,
Chaconne supra a sciara,Musica,,,,,,
"Charpentier: Te Deum, Bach: Magnificat",Musica,,,,,,
Chi è più felice di me,Musica,,,,,,
Chigiana Summer Academy 2018,Musica,,,,,,
Christian Leotta interpreta Beethoven,Musica,,,,,,
Christmas Carols dal Collegio Borromeo,Musica,,,,,,
Chung dirige Haydn e Rossini,Musica,,,,,,
Classiche Forme - Festival internazionale di musica da camera ,Musica,,,,,,
Claudio Abbado prova Mahler,Musica,,,,,,
Claudio Abbado prova Schoenberg,Musica,,,,,,
Claudio Baglioni: aTUTTOLIVE,Musica,,,,,,
Colpo di scena (Teatro),Musica,,,,,,
Concerti da camera e MACH Orchestra 2021,Musica,,,,,,
Concerti dell'Orchestra dell'Accademia Nazionale di Santa Cecilia,Musica,,,,,,
Concerti MACH Orchestra 2022,Musica,,,,,,
Concerto Bacchetti e Marzadori a Camogli,Musica,,,,,,
Concerto Bacchetti Mozart a Camogli,Musica,,,,,,
Concerto Bartoletti: Barber - Pizzetti,Musica,,,,,,
